,network,iter,epoch,type,loss,accuracy
3162,IV,2,13,validation,0.23235811164245798,0.9407955609902974
3163,IV,2,14,validation,0.2287897650272266,0.9407955609902974
3164,IV,2,15,validation,0.2337183263049184,0.9407955609902974
3165,IV,2,16,validation,0.23416044554219562,0.9407955609902974
3166,IV,2,17,validation,0.22514124483900017,0.9407955609902974
3167,IV,2,18,validation,0.23697747457227705,0.9407955609902974
3168,IV,2,19,validation,0.22997917454008937,0.9407955609902974
3169,IV,2,20,validation,0.25173445793302623,0.9407955609902974
3170,IV,2,21,validation,0.22486381347156797,0.9407955609902974
3171,IV,2,22,validation,0.24369114728068578,0.9407955609902974
3172,IV,2,23,validation,0.23318017090991794,0.9407955609902974
3173,IV,2,24,validation,0.22950671842831757,0.9407955609902974
3174,IV,2,25,validation,0.23700394569125757,0.9407955609902974
3175,IV,2,26,validation,0.25294802883358936,0.9407955609902974
3176,IV,2,27,validation,0.24062576483960343,0.9407955609902974
3177,IV,2,28,validation,0.24109741597450557,0.9407955609902974
3178,IV,2,29,validation,0.22833245184995238,0.9407955609902974
3179,IV,2,30,validation,0.24167672962349004,0.9407955609902974
3180,IV,2,31,validation,0.24030543276705874,0.9407955609902974
3181,IV,2,32,validation,0.22563358904599823,0.9407955609902974
3182,IV,2,33,validation,0.2391365359004671,0.9407955609902974
3183,IV,2,34,validation,0.22835461248410918,0.9407955609902974
3184,IV,2,35,validation,0.23878373411707673,0.9407955609902974
3185,IV,2,36,validation,0.23152493537497953,0.9407955609902974
3186,IV,2,37,validation,0.25088529117478187,0.9407955609902974
3187,IV,2,38,validation,0.25159448964597375,0.9407955609902974
3188,IV,2,39,validation,0.2450391375237649,0.9407955609902974
3189,IV,2,40,validation,0.2397832462244561,0.9407955609902974
3190,IV,2,41,validation,0.23374439659630405,0.9407955609902974
3191,IV,2,42,validation,0.23899674831948492,0.9407955609902974
3192,IV,2,43,validation,0.23370148123894416,0.9407955609902974
3193,IV,2,44,validation,0.2520833492080993,0.9407955609902974
3194,IV,2,45,validation,0.2378737926366039,0.9407955609902974
3195,IV,2,46,validation,0.2410180189923691,0.9407955609902974
3196,IV,2,47,validation,0.24814499812686155,0.9407955609902974
3197,IV,2,48,validation,0.2312372914742478,0.9407955609902974
3198,IV,2,49,validation,0.24251189554363192,0.9407955609902974
3199,IV,2,50,validation,0.2454105227682751,0.9407955609902974
3200,IV,3,1,train,0.05604407899300008,0.9856070867726501
3201,IV,3,2,train,0.055685902610873105,0.9852986647534422
3202,IV,3,3,train,0.05571888575669892,0.9859155051642287
3203,IV,3,4,train,0.05545195812303728,0.9855042801028817
3204,IV,3,5,train,0.055002292390088206,0.9857098932953524
3205,IV,3,6,train,0.055089646655657534,0.9854014675994933
3206,IV,3,7,train,0.05485712390244038,0.9861211156604884
3207,IV,3,8,train,0.054915774768727575,0.986018311441821
3208,IV,3,9,train,0.05482131559346218,0.9859155063407571
3209,IV,3,10,train,0.05469022934330114,0.9860183103633365
3210,IV,3,11,train,0.05470136976553355,0.9859155050171626
3211,IV,3,12,train,0.054656405181498474,0.9856070855961216
3212,IV,3,13,train,0.05459022263419815,0.9857098907952295
3213,IV,3,14,train,0.05472098555256164,0.9858126949158531
3214,IV,3,15,train,0.054579897449446926,0.986018311637909
3215,IV,3,16,train,0.05457193314013469,0.9859155050661846
3216,IV,3,17,train,0.05462597618003023,0.9856070854000336
3217,IV,3,18,train,0.054506739350829524,0.9861211168860389
3218,IV,3,19,train,0.054596728940833394,0.9857098932463304
3219,IV,3,20,train,0.054355205350076846,0.9858126973669539
3220,IV,3,21,train,0.054404947529875805,0.98570989202078
3221,IV,3,22,train,0.05442755539370451,0.9858126985434823
3222,IV,3,23,train,0.05454021872738301,0.986018311490843
3223,IV,3,24,train,0.05463668559571142,0.985709891971758
3224,IV,3,25,train,0.05438638390009813,0.9851958594072683
3225,IV,3,26,train,0.05440053285406049,0.9857098932953524
3226,IV,3,27,train,0.05434667506357945,0.9854014713251665
3227,IV,3,28,train,0.05418605849926599,0.98570989202078
3228,IV,3,29,train,0.05428934558135296,0.9855042777498249
3229,IV,3,30,train,0.054394615152867025,0.9857098907462075
3230,IV,3,31,train,0.05402949956829101,0.9857098932953524
3231,IV,3,32,train,0.054063117018801905,0.9857098907462075
3232,IV,3,33,train,0.054161209129088124,0.9856070843705712
3233,IV,3,34,train,0.05410372079819689,0.9860183129124814
3234,IV,3,35,train,0.05423681494191333,0.9859155050171626
3235,IV,3,36,train,0.05414445290535955,0.9856070842725272
3236,IV,3,37,train,0.05416730447831533,0.9857098908932735
3237,IV,3,38,train,0.05409516997568725,0.9856070854980776
3238,IV,3,39,train,0.05423828091392344,0.9855042790734193
3239,IV,3,40,train,0.054162623661970374,0.9859155051642287
3240,IV,3,41,train,0.05426077195234965,0.9856070843705712
3241,IV,3,42,train,0.054126726285923764,0.9858126996709887
3242,IV,3,43,train,0.0539728429013737,0.9851958595053123
3243,IV,3,44,train,0.053875868981281876,0.9859155063407571
3244,IV,3,45,train,0.054139826624859416,0.9856070854490556
3245,IV,3,46,train,0.05404373652567807,0.9859155039386782
3246,IV,3,47,train,0.05398123871473402,0.9859155038406342
3247,IV,3,48,train,0.053859008964251866,0.985709892118824
3248,IV,3,49,train,0.05375538229037712,0.9858126985925043
3249,IV,3,50,train,0.05390486867231493,0.9858126985925043
3250,IV,3,1,validation,0.06808891238193664,0.9833487449808324
3251,IV,3,2,validation,0.06606302124779785,0.9833487449808324
3252,IV,3,3,validation,0.07026945002399972,0.9833487449808324
3253,IV,3,4,validation,0.0661737696819668,0.9833487449808324
3254,IV,3,5,validation,0.06726210035053383,0.9833487449808324
3255,IV,3,6,validation,0.06612936074023505,0.9833487449808324
3256,IV,3,7,validation,0.06606480992717736,0.9833487449808324
3257,IV,3,8,validation,0.06625100128960242,0.9833487449808324
3258,IV,3,9,validation,0.06586193579627514,0.9833487449808324
3259,IV,3,10,validation,0.06684037856326198,0.9833487449808324
3260,IV,3,11,validation,0.06828024429198193,0.9833487449808324
3261,IV,3,12,validation,0.06643652332218847,0.9833487449808324
3262,IV,3,13,validation,0.0684764611184411,0.9833487449808324
3263,IV,3,14,validation,0.06703176215050681,0.9833487449808324
3264,IV,3,15,validation,0.06589769748304386,0.9833487449808324
3265,IV,3,16,validation,0.06622781220757,0.9833487449808324
3266,IV,3,17,validation,0.06584174648819595,0.9833487449808324
3267,IV,3,18,validation,0.06692569758959913,0.9833487449808324
3268,IV,3,19,validation,0.06553960357581787,0.9833487449808324
3269,IV,3,20,validation,0.06439979409157645,0.9833487449808324
3270,IV,3,21,validation,0.06550597662942279,0.9833487449808324
3271,IV,3,22,validation,0.06620609553274343,0.9833487449808324
3272,IV,3,23,validation,0.06915767023408091,0.9833487449808324
3273,IV,3,24,validation,0.06516118458200323,0.9833487449808324
3274,IV,3,25,validation,0.0636436295366253,0.9833487449808324
3275,IV,3,26,validation,0.06763620932860191,0.9833487449808324
3276,IV,3,27,validation,0.06393039839653575,0.9833487449808324
3277,IV,3,28,validation,0.06625103790586921,0.9833487449808324
3278,IV,3,29,validation,0.06527005748774528,0.9833487449808324
3279,IV,3,30,validation,0.06708837054725399,0.9833487449808324
3280,IV,3,31,validation,0.06401925962515376,0.9833487449808324
3281,IV,3,32,validation,0.0662825882827612,0.9833487449808324
3282,IV,3,33,validation,0.0642975597458693,0.9833487449808324
3283,IV,3,34,validation,0.06866582126451189,0.9833487449808324
3284,IV,3,35,validation,0.06807619115624204,0.9833487449808324
3285,IV,3,36,validation,0.06652539269796073,0.9833487449808324
3286,IV,3,37,validation,0.06415463126865086,0.9833487449808324
3287,IV,3,38,validation,0.06398487993878196,0.9833487449808324
3288,IV,3,39,validation,0.06533253017554398,0.9833487449808324
3289,IV,3,40,validation,0.06497644826347514,0.9833487449808324
3290,IV,3,41,validation,0.06590200735914721,0.9833487449808324
3291,IV,3,42,validation,0.06506452387992552,0.9833487449808324
3292,IV,3,43,validation,0.06654470192927998,0.9833487449808324
3293,IV,3,44,validation,0.06688191123591476,0.9833487449808324
3294,IV,3,45,validation,0.06716956282969622,0.9833487449808324
3295,IV,3,46,validation,0.06501084243151314,0.9833487449808324
3296,IV,3,47,validation,0.06496362518868355,0.9833487449808324
3297,IV,3,48,validation,0.06589287514561017,0.9833487449808324
3298,IV,3,49,validation,0.06636395400654306,0.9833487449808324
3299,IV,3,50,validation,0.06450245447170672,0.9833487449808324
3300,IV,4,1,train,0.05642444019809931,0.9845790177219094
3301,IV,4,2,train,0.05588537933871914,0.9846818255191842
3302,IV,4,3,train,0.056113230286067836,0.9848874410156896
3303,IV,4,4,train,0.05603169419742309,0.9846818256662502
3304,IV,4,5,train,0.05579124539293953,0.9848874409666676
3305,IV,4,6,train,0.05561625065862783,0.9848874398881833
3306,IV,4,7,train,0.05568072131803424,0.9847846345420093
3307,IV,4,8,train,0.05568873791066792,0.9848874397411171
3308,IV,4,9,train,0.05546368314545949,0.9847846319438424
3309,IV,4,10,train,0.0553950772874369,0.9847846332674368
3310,IV,4,11,train,0.055785775771363615,0.9848874372409944
3311,IV,4,12,train,0.05552787903416337,0.9848874410647116
3312,IV,4,13,train,0.05535782254191382,0.9848874410647116
3313,IV,4,14,train,0.05536466132888902,0.9847846321399305
3314,IV,4,15,train,0.05532303089996925,0.9847846320909085
3315,IV,4,16,train,0.055410423603395625,0.9849902464108856
3316,IV,4,17,train,0.0553089787055106,0.9848874360644659
3317,IV,4,18,train,0.05516633407886942,0.9847846309143801
3318,IV,4,19,train,0.05507822267361115,0.9848874397411171
3319,IV,4,20,train,0.05500529775338733,0.984784630816336
3320,IV,4,21,train,0.055209903651029804,0.9848874399372053
3321,IV,4,22,train,0.05507073587110553,0.9847846345910313
3322,IV,4,23,train,0.054873406363897606,0.9848874385645888
3323,IV,4,24,train,0.05489081079608504,0.9847846333164589
3324,IV,4,25,train,0.05482866350721085,0.9847846332674368
3325,IV,4,26,train,0.05489714941486886,0.9848874386136108
3326,IV,4,27,train,0.05478115280004571,0.9847846332184148
3327,IV,4,28,train,0.05466448254304983,0.9851958594562903
3328,IV,4,29,train,0.05464357987484376,0.9849902439107627
3329,IV,4,30,train,0.05484878107632703,0.9848874411137337
3330,IV,4,31,train,0.05489439168360712,0.9848874386626328
3331,IV,4,32,train,0.05464087505270015,0.9847846333654809
3332,IV,4,33,train,0.054621115018961865,0.9848874395940511
3333,IV,4,34,train,0.05467526080326001,0.9849902464108856
3334,IV,4,35,train,0.05455353377394396,0.9848874386626328
3335,IV,4,36,train,0.05475493886439972,0.9848874386136108
3336,IV,4,37,train,0.0544333219607859,0.9849902451363132
3337,IV,4,38,train,0.05444098831791788,0.9847846332674368
3338,IV,4,39,train,0.054708970867467344,0.9849902451853352
3339,IV,4,40,train,0.05445649893384707,0.9848874386136108
3340,IV,4,41,train,0.0544323497071251,0.9847846333164589
3341,IV,4,42,train,0.05435778792337437,0.984784630816336
3342,IV,4,43,train,0.054374170132763425,0.9847846321889525
3343,IV,4,44,train,0.05431082157698285,0.9849902464108856
3344,IV,4,45,train,0.05425703388319864,0.9849902463618636
3345,IV,4,46,train,0.05432556049751392,0.9850930504824871
3346,IV,4,47,train,0.054120938914357986,0.9850930540120723
3347,IV,4,48,train,0.054271067994660804,0.9849902452343572
3348,IV,4,49,train,0.054246263062653996,0.985093052933588
3349,IV,4,50,train,0.05419272300454552,0.9851958594072683
3350,IV,4,1,validation,0.04357618349838876,0.9953746575100569
3351,IV,4,2,validation,0.046392310422762505,0.9953746575100569
3352,IV,4,3,validation,0.04643569718669364,0.9953746575100569
3353,IV,4,4,validation,0.048339293820860066,0.9953746575100569
3354,IV,4,5,validation,0.04922502269304481,0.9953746575100569
3355,IV,4,6,validation,0.05102352045028464,0.9953746575100569
3356,IV,4,7,validation,0.05425188322786519,0.9953746575100569
3357,IV,4,8,validation,0.0534573201437728,0.9953746575100569
3358,IV,4,9,validation,0.05293116989911422,0.9953746575100569
3359,IV,4,10,validation,0.05284056517333272,0.9953746575100569
3360,IV,4,11,validation,0.05452453046397769,0.9953746575100569
3361,IV,4,12,validation,0.061872074334451646,0.9953746575100569
3362,IV,4,13,validation,0.05842944825468179,0.9953746575100569
3363,IV,4,14,validation,0.056801716690068296,0.9953746575100569
3364,IV,4,15,validation,0.060211879167381,0.9953746575100569
3365,IV,4,16,validation,0.06395564886025348,0.9953746575100569
3366,IV,4,17,validation,0.06297338772086838,0.9953746575100569
3367,IV,4,18,validation,0.06342463409442722,0.9953746575100569
3368,IV,4,19,validation,0.061475107627168575,0.9953746575100569
3369,IV,4,20,validation,0.05902299903282693,0.9953746575100569
3370,IV,4,21,validation,0.06434799940932771,0.9953746575100569
3371,IV,4,22,validation,0.0639771527892294,0.9953746575100569
3372,IV,4,23,validation,0.07167664930576519,0.9962997260080456
3373,IV,4,24,validation,0.06949759718084753,0.9953746575100569
3374,IV,4,25,validation,0.06560510355346795,0.9953746575100569
3375,IV,4,26,validation,0.06765153075283303,0.9953746575100569
3376,IV,4,27,validation,0.0668176615166293,0.9953746575100569
3377,IV,4,28,validation,0.07130428528864056,0.9962997260080456
3378,IV,4,29,validation,0.06890589883788933,0.9953746575100569
3379,IV,4,30,validation,0.07257721355638647,0.9962997260080456
3380,IV,4,31,validation,0.06874783246328646,0.9953746575100569
3381,IV,4,32,validation,0.07318273366846731,0.9962997260080456
3382,IV,4,33,validation,0.07394366029612792,0.9962997260080456
3383,IV,4,34,validation,0.07569789987463689,0.9962997260080456
3384,IV,4,35,validation,0.08168994315903436,0.9962997260080456
3385,IV,4,36,validation,0.0789189533649525,0.9962997260080456
3386,IV,4,37,validation,0.07283878228697752,0.9953746575100569
3387,IV,4,38,validation,0.08711729244715166,0.9962997260080456
3388,IV,4,39,validation,0.07385834498766378,0.9953746575100569
3389,IV,4,40,validation,0.07434995030775844,0.9953746575100569
3390,IV,4,41,validation,0.07455652855073978,0.9953746575100569
3391,IV,4,42,validation,0.0763283226201822,0.9953746575100569
3392,IV,4,43,validation,0.07376277738021716,0.9953746575100569
3393,IV,4,44,validation,0.07440130582700702,0.9953746575100569
3394,IV,4,45,validation,0.07542894150434251,0.9953746575100569
3395,IV,4,46,validation,0.08192588947643376,0.9962997260080456
3396,IV,4,47,validation,0.08308587370166126,0.9962997260080456
3397,IV,4,48,validation,0.07765678539167324,0.9953746575100569
3398,IV,4,49,validation,0.08155412303902866,0.9962997260080456
3399,IV,4,50,validation,0.08244294247272825,0.9962997260080456
3400,IV,5,1,train,0.061008785806011843,0.9840649853044857
3401,IV,5,2,train,0.060064855680349145,0.984476211297251
3402,IV,5,3,train,0.059475135325104796,0.984373405902055
3403,IV,5,4,train,0.0594620090020108,0.9842706019775196
3404,IV,5,5,train,0.05920165152405497,0.9843734071766275
3405,IV,5,6,train,0.059251198843251744,0.9840649876085205
3406,IV,5,7,train,0.05904136463835831,0.9841677928566503
3407,IV,5,8,train,0.059090703666069236,0.9842706006539251
3408,IV,5,9,train,0.058800611505193945,0.9834481459721836
3409,IV,5,10,train,0.05908169883170353,0.9843734071276055
3410,IV,5,11,train,0.05910087851848646,0.9838593746611598
3411,IV,5,12,train,0.05924719786461988,0.9836537590666102
3412,IV,5,13,train,0.05879455939788569,0.9841677928076283
3413,IV,5,14,train,0.058937678446010305,0.984064986530036
3414,IV,5,15,train,0.058889010061128934,0.984064986431992
3415,IV,5,16,train,0.05871348573220276,0.983756566912907
3416,IV,5,17,train,0.05871309320353047,0.9839621811838621
3417,IV,5,18,train,0.05868461218152137,0.9839621775072109
3418,IV,5,19,train,0.058920506633059075,0.9838593721610369
3419,IV,5,20,train,0.05852674489274622,0.9837565655402906
3420,IV,5,21,train,0.05881733185773189,0.9838593721120149
3421,IV,5,22,train,0.05871816261070102,0.9836537603902047
3422,IV,5,23,train,0.05843959920896501,0.9836537591156322
3423,IV,5,24,train,0.05844058127794424,0.983756566961929
3424,IV,5,25,train,0.058574791320171536,0.9843734070785835
3425,IV,5,26,train,0.05876813814698136,0.9836537603902047
3426,IV,5,27,train,0.058785865124890646,0.9837565643147401
3427,IV,5,28,train,0.05837333973520514,0.9840649889811369
3428,IV,5,29,train,0.058700174080799465,0.9835509514654236
3429,IV,5,30,train,0.058522549783863634,0.9841677906016376
3430,IV,5,31,train,0.05872648793920971,0.98406498638297
3431,IV,5,32,train,0.05843036005280547,0.9839621811348401
3432,IV,5,33,train,0.058347885221644274,0.9840649839808913
3433,IV,5,34,train,0.05857816940897156,0.9835509526909739
3434,IV,5,35,train,0.058287785849163914,0.984064986530036
3435,IV,5,36,train,0.05850627089182201,0.9841677929546944
3436,IV,5,37,train,0.058205291577517665,0.983756566961929
3437,IV,5,38,train,0.05846151786306675,0.984064986481014
3438,IV,5,39,train,0.058336861149722065,0.9838593746611598
3439,IV,5,40,train,0.058146174862663734,0.9842705994773967
3440,IV,5,41,train,0.05835783561258678,0.9836537566155095
3441,IV,5,42,train,0.058107581354583465,0.983756566814863
3442,IV,5,43,train,0.05805438121341661,0.9834481460212056
3443,IV,5,44,train,0.058146738808116084,0.9839621798602677
3444,IV,5,45,train,0.05828014528201714,0.9835509563186032
3445,IV,5,46,train,0.05800071680962188,0.9839621799583117
3446,IV,5,47,train,0.058056337282274516,0.9841677929546944
3447,IV,5,48,train,0.058008150242183254,0.9842706008009912
3448,IV,5,49,train,0.05808763439932033,0.9838593733865874
3449,IV,5,50,train,0.05803003107532024,0.98406498638297
3450,IV,5,1,validation,0.012204633304504867,0.9990749315020114
3451,IV,5,2,validation,0.012519479643040989,0.9990749315020114
3452,IV,5,3,validation,0.010782719649337115,0.9990749315020114
3453,IV,5,4,validation,0.00944476878636876,0.9990749315020114
3454,IV,5,5,validation,0.011617794775011606,0.9990749315020114
3455,IV,5,6,validation,0.009119268835670958,0.9990749315020114
3456,IV,5,7,validation,0.008197587786530335,0.9990749315020114
3457,IV,5,8,validation,0.012667135658002912,0.9990749315020114
3458,IV,5,9,validation,0.008159100815442077,0.9990749315020114
3459,IV,5,10,validation,0.009795209974712614,0.9990749315020114
3460,IV,5,11,validation,0.007637919174548399,0.9990749315020114
3461,IV,5,12,validation,0.008083223293631904,0.9990749315020114
3462,IV,5,13,validation,0.010126671617525753,0.9990749315020114
3463,IV,5,14,validation,0.009788214684935514,0.9990749315020114
3464,IV,5,15,validation,0.008147573070513399,0.9990749315020114
3465,IV,5,16,validation,0.008969827666244932,0.9990749315020114
3466,IV,5,17,validation,0.009479978476595766,0.9990749315020114
3467,IV,5,18,validation,0.01022462711050705,0.9990749315020114
3468,IV,5,19,validation,0.010109585182420146,0.9990749315020114
3469,IV,5,20,validation,0.007610610965650122,0.9990749315020114
3470,IV,5,21,validation,0.007408025406879759,0.9990749315020114
3471,IV,5,22,validation,0.008122476210755125,0.9990749315020114
3472,IV,5,23,validation,0.010621531280321927,0.9990749315020114
3473,IV,5,24,validation,0.008003446295757598,0.9990749315020114
3474,IV,5,25,validation,0.009311167354134207,0.9990749315020114
3475,IV,5,26,validation,0.0111863647992951,0.9990749315020114
3476,IV,5,27,validation,0.01184316996678464,0.9990749315020114
3477,IV,5,28,validation,0.010064320693658488,0.9990749315020114
3478,IV,5,29,validation,0.008141707956067125,0.9990749315020114
3479,IV,5,30,validation,0.008455066008444413,0.9990749315020114
3480,IV,5,31,validation,0.008350603653155276,0.9990749315020114
3481,IV,5,32,validation,0.009343265290391459,0.9990749315020114
3482,IV,5,33,validation,0.01094783418268281,0.9990749315020114
3483,IV,5,34,validation,0.008773692987945295,0.9990749315020114
3484,IV,5,35,validation,0.009028997737483556,0.9990749315020114
3485,IV,5,36,validation,0.009252393812556716,0.9990749315020114
3486,IV,5,37,validation,0.007139983575066997,1.0
3487,IV,5,38,validation,0.008942108403299126,0.9990749315020114
3488,IV,5,39,validation,0.008455814774240566,0.9990749315020114
3489,IV,5,40,validation,0.008687787015047799,0.9990749315020114
3490,IV,5,41,validation,0.011562271323025414,0.9990749315020114
3491,IV,5,42,validation,0.010008295158879632,0.9990749315020114
3492,IV,5,43,validation,0.011288996018585318,0.9990749315020114
3493,IV,5,44,validation,0.011362534419691709,0.9990749315020114
3494,IV,5,45,validation,0.009210979099401379,0.9990749315020114
3495,IV,5,46,validation,0.008568380620343711,0.9990749315020114
3496,IV,5,47,validation,0.008754693945002019,0.9990749315020114
3497,IV,5,48,validation,0.008444662797078447,0.9990749315020114
3498,IV,5,49,validation,0.009425821117555466,0.9990749315020114
3499,IV,5,50,validation,0.009125881143027694,0.9990749315020114
3500,IV,6,1,train,0.05831176097400144,0.9837565656873566
3501,IV,6,2,train,0.05788247816175011,0.9840649876085205
3502,IV,6,3,train,0.05773095059437118,0.9845790202710542
3503,IV,6,4,train,0.05766851736102998,0.9842706020265416
3504,IV,6,5,train,0.057739857444448706,0.9843734060491212
3505,IV,6,6,train,0.05743447434008918,0.9844762138463959
3506,IV,6,7,train,0.05784348163715832,0.9845790190455038
3507,IV,6,8,train,0.05772810283187753,0.9840649839808913
3508,IV,6,9,train,0.05763325837094283,0.9842706006049031
3509,IV,6,10,train,0.057538221084968616,0.9845790201730101
3510,IV,6,11,train,0.057512211981692415,0.9838593734356094
3511,IV,6,12,train,0.05764536571301083,0.9842705994773967
3512,IV,6,13,train,0.057512817060829766,0.9837565655893126
3513,IV,6,14,train,0.05730028447654959,0.9842706019775196
3514,IV,6,15,train,0.05744483843032155,0.98406498638297
3515,IV,6,16,train,0.05729392398552058,0.9843734071276055
3516,IV,6,17,train,0.05728103882489818,0.9839621810858181
3517,IV,6,18,train,0.057436347564227955,0.9840649877065645
3518,IV,6,19,train,0.057687756604584625,0.984167791778166
3519,IV,6,20,train,0.05723504077459707,0.9843734085492439
3520,IV,6,21,train,0.057063832070203185,0.9842706006049031
3521,IV,6,22,train,0.05723884097149478,0.9842706007029471
3522,IV,6,23,train,0.057139458215292885,0.9840649877555865
3523,IV,6,24,train,0.05731522389253389,0.9844762124737794
3524,IV,6,25,train,0.05679015733299342,0.984373405853033
3525,IV,6,26,train,0.05709722602148794,0.9842705983008684
3526,IV,6,27,train,0.057095710476154755,0.9843734072746715
3527,IV,6,28,train,0.057016652643870534,0.9842705970262959
3528,IV,6,29,train,0.057048639786017326,0.9844762125718235
3529,IV,6,30,train,0.05703197578275585,0.9840649837848031
3530,IV,6,31,train,0.05713032269828352,0.9839621775072109
3531,IV,6,32,train,0.05714229936680373,0.9844762113462731
3532,IV,6,33,train,0.05690628453404389,0.9844762137973738
3533,IV,6,34,train,0.056806680903878894,0.984476211297251
3534,IV,6,35,train,0.056959612566759056,0.9841677927095843
3535,IV,6,36,train,0.05687642975924708,0.9843734084511999
3536,IV,6,37,train,0.056582841749495585,0.983756566912907
3537,IV,6,38,train,0.056866902363585874,0.984373405951077
3538,IV,6,39,train,0.056737488395167464,0.9845790202220321
3539,IV,6,40,train,0.05679388501043431,0.9837565656873566
3540,IV,6,41,train,0.05686231898041439,0.9840649888830929
3541,IV,6,42,train,0.056850633041561106,0.9844762136503078
3542,IV,6,43,train,0.05658086724567845,0.9845790203200763
3543,IV,6,44,train,0.05661785938370396,0.9844762149739023
3544,IV,6,45,train,0.05658330845786254,0.9845790189474597
3545,IV,6,46,train,0.05677521611506701,0.9841677929056724
3546,IV,6,47,train,0.0565273952575128,0.9841677941802448
3547,IV,6,48,train,0.056577587595386225,0.984476211297251
3548,IV,6,49,train,0.05663092486798561,0.9842706018794756
3549,IV,6,50,train,0.05665212561916114,0.9844762125718235
3550,IV,6,1,validation,0.009570837065647077,0.9981498630040228
3551,IV,6,2,validation,0.009675453567368458,0.9981498630040228
3552,IV,6,3,validation,0.009848636946312233,0.9981498630040228
3553,IV,6,4,validation,0.010758890463102817,0.9981498630040228
3554,IV,6,5,validation,0.011094861107055187,0.9981498630040228
3555,IV,6,6,validation,0.01054014325909537,0.9981498630040228
3556,IV,6,7,validation,0.0115578931031118,0.9981498630040228
3557,IV,6,8,validation,0.010643012425232252,0.9981498630040228
3558,IV,6,9,validation,0.010358489510085465,0.9981498630040228
3559,IV,6,10,validation,0.01101405391196921,0.9981498630040228
3560,IV,6,11,validation,0.01130684417664163,0.9981498630040228
3561,IV,6,12,validation,0.010887965395405654,0.9981498630040228
3562,IV,6,13,validation,0.011369992756028681,0.9981498630040228
3563,IV,6,14,validation,0.010514292954837698,0.9981498630040228
3564,IV,6,15,validation,0.01216205941841319,0.9981498630040228
3565,IV,6,16,validation,0.01209995480088231,0.9981498630040228
3566,IV,6,17,validation,0.013141095632082843,0.9981498630040228
3567,IV,6,18,validation,0.012698527635258229,0.9981498630040228
3568,IV,6,19,validation,0.01145015518838164,0.9981498630040228
3569,IV,6,20,validation,0.012371761401679934,0.9981498630040228
3570,IV,6,21,validation,0.01158613899265434,0.9981498630040228
3571,IV,6,22,validation,0.01260894510043599,0.9981498630040228
3572,IV,6,23,validation,0.014533906288864565,0.9972247945060342
3573,IV,6,24,validation,0.012326624707635889,0.9981498630040228
3574,IV,6,25,validation,0.0134781962224527,0.9981498630040228
3575,IV,6,26,validation,0.013441172881382728,0.9981498630040228
3576,IV,6,27,validation,0.012301342925302354,0.9981498630040228
3577,IV,6,28,validation,0.01429877873865722,0.9972247945060342
3578,IV,6,29,validation,0.013325061869099358,0.9981498630040228
3579,IV,6,30,validation,0.01145877801190401,0.9981498630040228
3580,IV,6,31,validation,0.014704484585101847,0.9972247945060342
3581,IV,6,32,validation,0.012555901915287068,0.9981498630040228
3582,IV,6,33,validation,0.01249731932205659,0.9981498630040228
3583,IV,6,34,validation,0.013318373767291192,0.9981498630040228
3584,IV,6,35,validation,0.013906207993882041,0.9981498630040228
3585,IV,6,36,validation,0.012574616199797389,0.9981498630040228
3586,IV,6,37,validation,0.014128500418911992,0.9981498630040228
3587,IV,6,38,validation,0.013535437745987252,0.9981498630040228
3588,IV,6,39,validation,0.012437409835657153,0.9981498630040228
3589,IV,6,40,validation,0.012463553869233326,0.9981498630040228
3590,IV,6,41,validation,0.014341230373153296,0.9981498630040228
3591,IV,6,42,validation,0.013468169504645213,0.9981498630040228
3592,IV,6,43,validation,0.012774559828392673,0.9981498630040228
3593,IV,6,44,validation,0.013166885959403633,0.9981498630040228
3594,IV,6,45,validation,0.012206303726769311,0.9981498630040228
3595,IV,6,46,validation,0.014111714321780936,0.9981498630040228
3596,IV,6,47,validation,0.013264968151387748,0.9981498630040228
3597,IV,6,48,validation,0.013582117792629661,0.9981498630040228
3598,IV,6,49,validation,0.014732840238031342,0.9972247945060342
3599,IV,6,50,validation,0.013817384745904127,0.9981498630040228
3600,IV,7,1,train,0.054067366501143896,0.9839621798602677
3601,IV,7,2,train,0.05404412876567579,0.9835509549459868
3602,IV,7,3,train,0.05371540075826173,0.9839621824584346
3603,IV,7,4,train,0.053823918788565066,0.9834481460212056
3604,IV,7,5,train,0.0535734021574507,0.9830369174792953
3605,IV,7,6,train,0.05349345289961988,0.9834481473448
3606,IV,7,7,train,0.053337229221792695,0.9836537603411827
3607,IV,7,8,train,0.05325780944042563,0.983139727727671
3608,IV,7,9,train,0.05321205029758334,0.9835509550440308
3609,IV,7,10,train,0.05305360462369097,0.9834481447956551
3610,IV,7,11,train,0.05289167236187076,0.9831397290022434
3611,IV,7,12,train,0.052816891600983455,0.9832425353778798
3612,IV,7,13,train,0.05289635274697517,0.983139727678649
3613,IV,7,14,train,0.0527395525962724,0.9832425330738449
3614,IV,7,15,train,0.05271812405318889,0.9834481473448
3615,IV,7,16,train,0.05263183843158702,0.9829341133586719
3616,IV,7,17,train,0.05246977635716821,0.9829341133586719
3617,IV,7,18,train,0.05250030748145522,0.9829341122311654
3618,IV,7,19,train,0.052265185138555915,0.9831397240019977
3619,IV,7,20,train,0.05243427845923925,0.9829341146822663
3620,IV,7,21,train,0.0521609644777326,0.983139727678649
